,query_id,iter,doc_id,relevance,title,abstract,text
1170,CD010213,0,11914931,0,Timing and extent of surgery in symptomatic and asymptomatic neuroendocrine tumors of the pancreas in MEN 1.,"Pancreaticoduodenal tumors develop in a majority of patients with multiple endocrine neoplasia type 1 (MEN 1) and have a pronounced effect on life expectancy as the principal cause of disease related death. Previous discussion of therapy has focused mainly on syndromes of hormone excess and especially the management of MEN 1 associated Zollinger-Ellison syndrome (ZES). The syndromes of hormone excess, however, may be late features of the endocrinopathy and, when developed, indicate presence of metastases in more than one-third of patients. Recent possibilities for genetic diagnosis have emphasized requirements of prophylactic operation for prevention of malignant development. We recommend screening with biochemical markers and endoscopic ultrasound for early detection, and strong efforts of operative tumor removal before metastases have occurred. Surgery is generally recommended in patients with or without hormonal syndromes in the absence of spread hepatic metastases. Operative procedures include enucleation of tumors in the head of the pancreas, excision of duodenal gastrinomas together with clearance of lymph gland metastases, and as prophylaxis against tumor recurrence combination with distal 80% subtotal pancreatic resection. More extensive surgical tumor reduction is believed to reduce the risks for malignant progression of the pancreaticoduodenal tumors, but this requires further evaluation in MEN 1.","Timing and extent of surgery in symptomatic and asymptomatic neuroendocrine tumors of the pancreas in MEN 1. - Pancreaticoduodenal tumors develop in a majority of patients with multiple endocrine neoplasia type 1 (MEN 1) and have a pronounced effect on life expectancy as the principal cause of disease related death. Previous discussion of therapy has focused mainly on syndromes of hormone excess and especially the management of MEN 1 associated Zollinger-Ellison syndrome (ZES). The syndromes of hormone excess, however, may be late features of the endocrinopathy and, when developed, indicate presence of metastases in more than one-third of patients. Recent possibilities for genetic diagnosis have emphasized requirements of prophylactic operation for prevention of malignant development. We recommend screening with biochemical markers and endoscopic ultrasound for early detection, and strong efforts of operative tumor removal before metastases have occurred. Surgery is generally recommended in patients with or without hormonal syndromes in the absence of spread hepatic metastases. Operative procedures include enucleation of tumors in the head of the pancreas, excision of duodenal gastrinomas together with clearance of lymph gland metastases, and as prophylaxis against tumor recurrence combination with distal 80% subtotal pancreatic resection. More extensive surgical tumor reduction is believed to reduce the risks for malignant progression of the pancreaticoduodenal tumors, but this requires further evaluation in MEN 1."
1171,CD010409,0,13631594,0,Glandular toxoplasmosis.,No abstract,Glandular toxoplasmosis. - No abstract
1172,CD009263,0,18385881,0,"Water-soluble, pH-sensitive fluorescent probes on the basis of acridizinium ions.",The acridizinium fluorophore was employed as water-soluble substitute for anthracene in PET probes and donor-pi-acceptor systems that may be used as fluorescent light-up probes and ratiometric probes in aqueous media.,"Water-soluble, pH-sensitive fluorescent probes on the basis of acridizinium ions. - The acridizinium fluorophore was employed as water-soluble substitute for anthracene in PET probes and donor-pi-acceptor systems that may be used as fluorescent light-up probes and ratiometric probes in aqueous media."
1173,CD010213,0,9873957,0,Papillary-cystic neoplasm of the pancreas. A sex-steroid dependent tumor.,The rate of growth of a papillary-cystic tumor of the pancreas seemed to be enhanced by the concurrence of pregnancy. Progesterone receptors in the tumor were demonstrated by immunohistochemistry and by molecular biology methods.,Papillary-cystic neoplasm of the pancreas. A sex-steroid dependent tumor. - The rate of growth of a papillary-cystic tumor of the pancreas seemed to be enhanced by the concurrence of pregnancy. Progesterone receptors in the tumor were demonstrated by immunohistochemistry and by molecular biology methods.
1174,CD010213,0,423387,1,[Diagnostic evaluation of CT and ERCP based on the retrospective analysis of operated cases with hepato-biliary and pancreatic diseases (author's transl)].,No abstract,[Diagnostic evaluation of CT and ERCP based on the retrospective analysis of operated cases with hepato-biliary and pancreatic diseases (author's transl)]. - No abstract
1175,CD009263,0,11748431,1,Meta-iodobenzylguanidine in neuroblastoma: from diagnosis to therapy.,No abstract,Meta-iodobenzylguanidine in neuroblastoma: from diagnosis to therapy. - No abstract
1176,CD010213,0,17696242,0,Liposarcoma of the stomach: a rare case report.,"Liposarcoma is the most common soft tissue sarcoma and accounts for 15%-20% of all mesenchymal malignancies. The tumor occurs most frequently in the limbs, retroperitoneum and rarely has a visceral location. We report a case of a gastric liposarcoma in a male patient. A 68 years old male patient was admitted to hospital for abdominal discomfort and fullness lasting for a month. He reported rare episodes of vomiting. The CT examination revealed a large epigastric mass (8 cm x 4 cm) involving the lesser curvature of the stomach, in contact with the pancreas and gallbladder. Fatty areas within the mass were evident. A total gastrectomy together with cholecystectomy was performed. The histopathological diagnosis was a well differentiated liposarcoma. The patient did not undergo any adjuvant treatment, he is under close follow up and two years later he is disease free. We report this case due to the rarity of this tumor in the stomach (nine cases reported in the literature).","Liposarcoma of the stomach: a rare case report. - Liposarcoma is the most common soft tissue sarcoma and accounts for 15%-20% of all mesenchymal malignancies. The tumor occurs most frequently in the limbs, retroperitoneum and rarely has a visceral location. We report a case of a gastric liposarcoma in a male patient. A 68 years old male patient was admitted to hospital for abdominal discomfort and fullness lasting for a month. He reported rare episodes of vomiting. The CT examination revealed a large epigastric mass (8 cm x 4 cm) involving the lesser curvature of the stomach, in contact with the pancreas and gallbladder. Fatty areas within the mass were evident. A total gastrectomy together with cholecystectomy was performed. The histopathological diagnosis was a well differentiated liposarcoma. The patient did not undergo any adjuvant treatment, he is under close follow up and two years later he is disease free. We report this case due to the rarity of this tumor in the stomach (nine cases reported in the literature)."
1177,CD010213,0,21465975,1,Endoscopic ultrasound guided aspiration cytology--a useful diagnostic tool.,To evaluate the diagnostic utility of endoscopic ultrasound guided fine needle aspiration cytology in the diagnosis of mediastinal and abdominal lesions.,Endoscopic ultrasound guided aspiration cytology--a useful diagnostic tool. - To evaluate the diagnostic utility of endoscopic ultrasound guided fine needle aspiration cytology in the diagnosis of mediastinal and abdominal lesions.
1178,CD010213,0,16234042,1,Endoscopic ultrasound-guided trucut biopsy of the cyst wall for diagnosing cystic pancreatic tumors.,Nonoperative methods for diagnosis of pancreas cysts often lack sufficient accuracy. Accurate diagnosis is needed to determine prognosis and guide clinical management. The aim of this study was to determine whether the tissue obtained by endoscopic ultrasound-guided trucut biopsy (EUS TCB) is sufficient for histologic diagnosis of cystic pancreatic tumors (CPTs).,Endoscopic ultrasound-guided trucut biopsy of the cyst wall for diagnosing cystic pancreatic tumors. - Nonoperative methods for diagnosis of pancreas cysts often lack sufficient accuracy. Accurate diagnosis is needed to determine prognosis and guide clinical management. The aim of this study was to determine whether the tissue obtained by endoscopic ultrasound-guided trucut biopsy (EUS TCB) is sufficient for histologic diagnosis of cystic pancreatic tumors (CPTs).
1179,CD010213,0,15182415,0,Solid pseudopapillary tumor of the pancreas mimicking malignant adrenal pheochromocytoma.,"We report a 75-year old woman with clinical, laboratory and imaging characteristics suggestive of a malignant left adrenal pheochromocytoma with invasion of the tail of the pancreas. The mass involving the tail of the pancreas and the left adrenal was excised Detailed histological diagnosis revealed that the lesion was a rare exocrine tumor of the pancreas.","Solid pseudopapillary tumor of the pancreas mimicking malignant adrenal pheochromocytoma. - We report a 75-year old woman with clinical, laboratory and imaging characteristics suggestive of a malignant left adrenal pheochromocytoma with invasion of the tail of the pancreas. The mass involving the tail of the pancreas and the left adrenal was excised Detailed histological diagnosis revealed that the lesion was a rare exocrine tumor of the pancreas."
